호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,4총합,05시-06시 승차인원,05시-06시 하차인원,5총합,06시-07시 승차인원,06시-07시 하차인원,6총합,07시-08시 승차인원,07시-08시 하차인원,7총합,08시-09시 승차인원,08시-09시 하차인원,8총합,09시-10시 승차인원,09시-10시 하차인원,9총합,10시-11시 승차인원,10시-11시 하차인원,10총합,11시-12시 승차인원,11시-12시 하차인원,11총합,12시-13시 승차인원,12시-13시 하차인원,12총합,13시-14시 승차인원,13시-14시 하차인원,13총합,14시-15시 승차인원,14시-15시 하차인원,14총합,15시-16시 승차인원,15시-16시 하차인원,15총합,16시-17시 승차인원,16시-17시 하차인원,16총합,17시-18시 승차인원,17시-18시 하차인원,17총합,18시-19시 승차인원,18시-19시 하차인원,18총합,19시-20시 승차인원,19시-20시 하차인원,19총합,20시-21시 승차인원,20시-21시 하차인원,20총합,21시-22시 승차인원,21시-22시 하차인원,21총합,22시-23시 승차인원,22시-23시 하차인원,22총합,23시-24시 승차인원,23시-24시 하차인원,23총합,00시-01시 승차인원,00시-01시 하차인원,24총합,01시-02시 승차인원,01시-02시 하차인원,1총합,02시-03시 승차인원,02시-03시 하차인원,2총합,03시-04시 승차인원,03시-04시 하차인원,3총합
4호선,이촌(국립중앙박물관),13,2,15,1286,872,2158,5177,7123,12300,12980,13859,26839,18589,25385,43974,12615,19242,31857,10343,17781,28124,11175,16902,28077,14973,18162,33135,15935,21855,37790,16979,20082,37061,21061,19726,40787,28114,18193,46307,30641,17873,48514,27293,22640,49933,11211,15397,26608,8714,9735,18449,7806,8936,16742,4492,7966,12458,1647,4514,6161,183,1296,1479,0,28,28,0,0,0,0,0,0
4호선,창동,1873,51,1924,17169,2275,19444,39508,13152,52660,91888,21019,112907,82488,46073,128561,56984,38095,95079,47485,33593,81078,46743,32173,78916,46586,40636,87222,43547,48567,92114,42269,48896,91165,46826,54001,100827,52365,59930,112295,50483,72613,123096,51891,96197,148088,30491,81153,111644,24138,51003,75141,21348,43381,64729,17145,39766,56911,7380,25019,32399,1285,8287,9572,1,178,179,0,0,0,0,0,0
4호선,총신대입구(이수),99,1,100,6272,1088,7360,17684,10614,28298,49181,18598,67779,60415,42919,103334,40691,30295,70986,32107,26387,58494,29897,26453,56350,32996,28804,61800,35409,32643,68052,32512,35488,68000,32135,41725,73860,35462,48887,84349,38293,59428,97721,44128,82287,126415,27556,51707,79263,26551,30998,57549,21986,27565,49551,18937,23894,42831,8319,13928,22247,1001,3229,4230,6,663,669,0,1,1,0,0,0
4호선,충무로,89,9,98,3658,3034,6692,6083,24172,30255,13204,60610,73814,22676,184833,207509,28897,107628,136525,32477,69593,102070,35648,56085,91733,35095,52261,87356,42216,51495,93711,50115,43199,93314,56675,41151,97826,72083,45427,117510,107615,49546,157161,160645,53642,214287,76639,33947,110586,62491,23964,86455,60969,23243,84212,48867,22165,71032,28155,15343,43498,5002,4610,9612,0,187,187,0,0,0,0,0,0
4호선,한성대입구(삼선교),68,2,70,6499,1234,7733,13022,7610,20632,31030,18957,49987,37102,34190,71292,27525,28081,55606,21132,25104,46236,21579,22752,44331,24185,23503,47688,25271,23423,48694,25484,23908,49392,29658,24076,53734,36534,27523,64057,36974,33670,70644,35713,37412,73125,24176,29789,53965,19533,20789,40322,17769,19415,37184,12869,18752,31621,5478,12387,17865,884,5995,6879,3,1641,1644,0,0,0,0,0,0
4호선,혜화,24,2,26,3777,2323,6100,7946,21360,29306,18406,49847,68253,22582,120523,143105,26313,89256,115569,32703,69873,102576,36882,73846,110728,41599,82864,124463,45784,98773,144557,59262,84887,144149,83198,68914,152112,97690,69501,167191,116457,80959,197416,126381,88828,215209,80293,59042,139335,85919,24815,110734,114929,22420,137349,93455,19468,112923,35233,12354,47587,4592,3849,8441,1,536,537,0,0,0,0,0,0
4호선,회현(남대문시장),35,0,35,1347,828,2175,3380,20346,23726,5515,54589,60104,9865,145450,155315,13475,103242,116717,19070,87423,106493,30380,87496,117876,41288,70228,111516,54564,64992,119556,67467,57407,124874,80483,46978,127461,92422,35234,127656,112894,26991,139885,125614,21970,147584,61674,12974,74648,59871,7450,67321,22823,6454,29277,12983,5921,18904,4833,3911,8744,654,1202,1856,0,81,81,0,1,1,0,0,0
4호선,평균,166,8,174,7854,1428,9282,17427,11652,29079,42374,26424,68798,46670,58624,105294,34448,42628,77076,28652,33376,62027,29108,33652,62760,31554,33951,65505,32610,35573,68182,34286,34900,69185,38601,36453,75054,45329,40653,85982,52648,47823,100471,59198,59794,118992,34568,46693,81261,30049,29801,59849,27877,26239,54116,23125,23206,46331,10323,14676,24999,1446,4269,5715,1,250,251,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5호선,강동,100,3,103,10982,1343,12325,20434,11216,31650,56473,27438,83911,70055,45978,116033,38428,26192,64620,28692,20147,48839,26149,19354,45503,27907,20908,48815,26501,25037,51538,25639,24250,49889,28029,26625,54654,31498,31609,63107,41441,37598,79039,43430,57778,101208,22457,43764,66221,15949,30376,46325,13268,28671,41939,9983,24758,34741,4404,16101,20505,724,6765,7489,0,0,0,0,0,0,0,0,0
5호선,강일,4,0,4,2894,707,3601,9356,3225,12581,29130,5581,34711,25709,8847,34556,16076,3938,20014,13021,3729,16750,10432,3896,14328,9790,6285,16075,8965,5884,14849,7440,7259,14699,8130,9554,17684,8819,10226,19045,9062,15399,24461,9179,19572,28751,4252,20010,24262,2860,11748,14608,2154,10890,13044,1738,10090,11828,461,6571,7032,123,1818,1941,0,0,0,0,0,0,0,0,0
5호선,개롱,2,0,2,3785,894,4679,9054,2695,11749,25357,8354,33711,23803,16460,40263,14454,8525,22979,12026,6802,18828,10810,6780,17590,11147,7567,18714,10473,8617,19090,9006,10274,19280,9735,11152,20887,13257,15411,28668,13846,18100,31946,13618,22214,35832,6911,21189,28100,4967,12198,17165,4761,10009,14770,2747,12072,14819,884,5955,6839,113,2072,2185,0,0,0,0,0,0,0,0,0
5호선,개화산,0,0,0,4191,252,4443,9177,4687,13864,22478,6633,29111,21928,17045,38973,12508,7718,20226,9348,5980,15328,8849,5851,14700,9208,7367,16575,8878,6633,15511,7833,7323,15156,8245,8460,16705,9821,10098,19919,13139,12711,25850,14123,18506,32629,6383,15895,22278,4149,10293,14442,3473,9740,13213,2919,8538,11457,854,5049,5903,105,1723,1828,0,33,33,0,0,0,0,0,0
5호선,거여,2,0,2,6792,687,7479,16500,3858,20358,47951,9409,57360,45395,18873,64268,26188,9381,35569,18148,7624,25772,15789,8331,24120,15965,8683,24648,14729,12428,27157,13013,12590,25603,13076,15575,28651,15416,22336,37752,16775,25994,42769,15858,40528,56386,7928,33768,41696,6488,19194,25682,5454,16481,21935,3520,18234,21754,1156,9359,10515,145,3359,3504,0,0,0,0,0,0,0,0,0
5호선,고덕,6,1,7,4237,1742,5979,11950,9274,21224,31774,20424,52198,28259,20277,48536,19027,14824,33851,16903,13826,30729,17754,12187,29941,18411,12514,30925,16377,17759,34136,16522,14548,31070,20764,18449,39213,25962,20928,46890,27303,21483,48786,19889,33064,52953,12162,27440,39602,9383,14685,24068,9471,13771,23242,9643,12767,22410,1880,6966,8846,345,3018,3363,1,69,70,0,0,0,0,0,0
5호선,공덕,8,0,8,1848,1110,2958,5781,6993,12774,22289,31600,53889,34349,79326,113675,18388,38807,57195,15641,18128,33769,16622,17992,34614,18354,16921,35275,20896,17931,38827,19099,16285,35384,22380,17648,40028,26780,21266,48046,42067,31884,73951,64357,48015,112372,26561,24800,51361,21160,15174,36334,21893,14018,35911,16373,12727,29100,6910,7234,14144,907,1731,2638,0,0,0,0,0,0,0,0,0
5호선,광나루(장신대),9,0,9,5413,1873,7286,16737,8581,25318,41573,17443,59016,47881,35778,83659,30886,22900,53786,23696,21079,44775,21336,17093,38429,23128,17296,40424,22888,18965,41853,22659,18072,40731,24470,20671,45141,28276,25719,53995,28113,32523,60636,32664,42796,75460,16684,31149,47833,13286,20224,33510,15825,19166,34991,9126,18599,27725,3162,10649,13811,379,2643,3022,0,1,1,0,0,0,0,0,0
5호선,광화문(세종문화회관),6,1,7,1098,1276,2374,3543,32226,35769,9394,84891,94285,14222,273310,287532,12001,128140,140141,15479,63702,79181,22281,60832,83113,28372,54804,83176,40491,56793,97284,49538,42293,91831,63297,35048,98345,81937,34253,116190,127708,39408,167116,216274,44314,260588,83039,20879,103918,63989,9773,73762,65526,7884,73410,39579,5841,45420,12572,3115,15687,1365,817,2182,0,1,1,0,0,0,0,0,0
5호선,군자(능동),54,5,59,7394,726,8120,11369,5244,16613,34576,9418,43994,49164,27835,76999,23998,18794,42792,15879,14588,30467,15016,13837,28853,16750,14931,31681,17502,17009,34511,16273,17492,33765,16477,19685,36162,18790,25333,44123,23470,35907,59377,27924,56468,84392,17294,36543,53837,14911,23230,38141,14775,20783,35558,11920,20540,32460,6550,13099,19649,1150,6165,7315,0,1003,1003,0,0,0,0,0,0
5호선,굽은다리(강동구민회관앞),6,0,6,7616,729,8345,13980,3212,17192,36171,7205,43376,38940,14761,53701,22925,11564,34489,18257,10176,28433,16843,11933,28776,17799,12390,30189,16897,13365,30262,15159,15603,30762,14387,16159,30546,15945,22199,38144,16467,25080,41547,16798,37367,54165,10681,30047,40728,8381,19075,27456,8290,15546,23836,6255,15821,22076,2008,8248,10256,366,3151,3517,0,0,0,0,0,0,0,0,0
5호선,길동,9,0,9,4611,831,5442,9410,4899,14309,23413,7847,31260,28090,18775,46865,16747,14425,31172,14576,10264,24840,14329,11310,25639,15709,12764,28473,15276,12305,27581,13815,14740,28555,14594,15977,30571,16122,19624,35746,16702,21588,38290,17843,28406,46249,9985,22554,32539,7125,14378,21503,6587,11568,18155,5220,10481,15701,2224,5963,8187,478,2699,3177,0,0,0,0,0,0,0,0,0
5호선,김포공항,3,0,3,839,3538,4377,3953,10348,14301,15825,16230,32055,21613,22368,43981,10764,13641,24405,10274,14995,25269,12598,16875,29473,13711,16712,30423,15645,18003,33648,18906,17010,35916,21445,15974,37419,20865,16426,37291,24895,17115,42010,29321,15462,44783,20104,9642,29746,16255,4567,20822,14443,2926,17369,13644,2132,15776,5240,1240,6480,296,565,861,0,1,1,0,0,0,0,0,0
5호선,까치산,317,2,319,25419,1526,26945,45933,9034,54967,121654,11910,133564,152203,22096,174299,81367,18898,100265,50690,19075,69765,45393,21404,66797,46034,25905,71939,42541,29035,71576,34573,34693,69266,32216,46484,78700,34009,59267,93276,34268,74878,109146,32494,124580,157074,21381,96250,117631,16401,65032,81433,13781,62532,76313,11410,51700,63110,5255,31204,36459,808,9252,10060,1,339,340,0,0,0,0,0,0
5호선,답십리,40,4,44,9526,1513,11039,19046,10213,29259,57326,14392,71718,76689,37103,113792,38033,19889,57922,24974,14610,39584,21633,15014,36647,23621,16761,40382,22531,19799,42330,20960,19061,40021,22867,22338,45205,27321,26361,53682,32144,35535,67679,34091,59449,93540,17659,39428,57087,12496,26565,39061,10522,23324,33846,7584,22064,29648,3156,12711,15867,484,4134,4618,1,2,3,0,0,0,0,0,0
5호선,동대문역사문화공원(DDP),1,0,1,196,236,432,617,2710,3327,1457,9904,11361,2848,29566,32414,3441,11134,14575,3697,4341,8038,3521,3614,7135,2771,3481,6252,3032,3554,6586,3808,3586,7394,4210,3393,7603,5877,3915,9792,12286,4139,16425,20182,4817,24999,7988,3111,11099,4391,2589,6980,3772,2791,6563,2526,2797,5323,1221,2106,3327,197,578,775,0,9,9,0,0,0,0,0,0
5호선,둔촌동,1,0,1,4233,906,5139,9150,15001,24151,25510,11278,36788,27426,20529,47955,18012,13294,31306,13171,11161,24332,13134,10580,23714,14264,11350,25614,14160,14387,28547,14060,12843,26903,15546,15586,31132,22218,17887,40105,23768,21999,45767,21776,31807,53583,11220,23035,34255,9084,11470,20554,8120,12301,20421,6485,9868,16353,2817,5756,8573,346,1741,2087,0,0,0,0,0,0,0,0,0
5호선,마곡,7,0,7,2458,6932,9390,8827,25275,34102,25528,17996,43524,26086,52956,79042,14957,33316,48273,12558,14716,27274,12880,12097,24977,13509,13173,26682,14752,14399,29151,15580,13435,29015,19966,13993,33959,32641,17372,50013,40851,20335,61186,43541,29626,73167,21170,22076,43246,15530,12156,27686,13261,10697,23958,9070,10590,19660,3607,5575,9182,493,2278,2771,0,0,0,0,0,0,0,0,0
5호선,마장,1,0,1,2667,534,3201,5916,4758,10674,16611,7485,24096,20296,16259,36555,12409,11175,23584,9310,8216,17526,9354,7868,17222,10624,8798,19422,10061,8957,19018,10414,7724,18138,10808,8595,19403,13085,9818,22903,12408,13298,25706,12962,19098,32060,8480,12470,20950,6769,8371,15140,5907,7718,13625,3798,7139,10937,1417,4235,5652,156,1292,1448,0,9,9,0,0,0,0,0,0
5호선,마천,84,0,84,7676,333,8009,15133,2481,17614,46351,4504,50855,34558,10917,45475,18029,7330,25359,12757,6992,19749,11026,6330,17356,11918,7136,19054,10404,8996,19400,9173,7845,17018,8472,13998,22470,9541,16263,25804,8939,18051,26990,10437,27309,37746,4947,23253,28200,3490,12957,16447,2800,13039,15839,1764,12341,14105,768,7254,8022,115,2951,3066,0,0,0,0,0,0,0,0,0
5호선,마포,17,1,18,2606,1403,4009,8936,7665,16601,29948,21383,51331,39465,73251,112716,22722,37054,59776,20244,18707,38951,18733,19359,38092,19962,18005,37967,20676,18761,39437,19476,16706,36182,22255,18864,41119,24236,22993,47229,37141,32533,69674,59271,47003,106274,23444,27894,51338,20228,18079,38307,21875,16289,38164,15630,14140,29770,6578,8830,15408,836,2222,3058,0,1,1,0,0,0,0,0,0
5호선,명일,5,0,5,5473,1479,6952,14612,3330,17942,36838,8057,44895,35095,15453,50548,20860,10567,31427,17938,10834,28772,16365,10204,26569,16638,10030,26668,14760,13838,28598,14105,13749,27854,13646,16508,30154,16228,21239,37467,13940,21509,35449,13600,40006,53606,8425,30261,38686,7085,17200,24285,6347,14206,20553,4913,14791,19704,1693,8270,9963,413,2890,3303,0,15,15,0,0,0,0,0,0
5호선,목동,13,0,13,9619,1417,11036,20921,5834,26755,61634,17309,78943,74123,27469,101592,37511,21383,58894,27425,15730,43155,25713,14585,40298,26314,17924,44238,24429,22532,46961,21991,22459,44450,22226,27312,49538,24688,35142,59830,28266,49510,77776,29216,82720,111936,16553,54631,71184,14154,33783,47937,14210,31210,45420,15710,27878,43588,4634,15885,20519,604,5098,5702,0,0,0,0,0,0,0,0,0
5호선,미사,13,1,14,8138,856,8994,22154,6459,28613,72277,12982,85259,69888,24369,94257,35612,24081,59693,26775,18745,45520,25277,18389,43666,26539,21297,47836,25930,21511,47441,23483,26256,49739,26791,26896,53687,27739,36839,64578,29426,49386,78812,30978,71032,102010,19863,69319,89182,18671,36900,55571,18834,30011,48845,16349,26851,43200,7559,17744,25303,1829,5242,7071,0,1,1,0,0,0,0,0,0
5호선,발산,9,1,10,3804,2571,6375,10646,14561,25207,28875,42917,71792,30760,125475,156235,21234,63709,84943,21351,34528,55879,25386,34702,60088,29365,33823,63188,32646,35266,67912,37122,31556,68678,43469,32515,75984,50396,35674,86070,76140,42550,118690,97193,57003,154196,45455,41026,86481,38336,23144,61480,37526,18021,55547,30991,15601,46592,12858,10092,22950,1622,3147,4769,0,0,0,0,0,0,0,0,0
5호선,방이,0,0,0,2502,972,3474,7316,4110,11426,20369,8991,29360,19689,23930,43619,13513,13425,26938,11442,9244,20686,10244,8422,18666,11718,11402,23120,11789,10793,22582,10533,12567,23100,11881,13827,25708,13027,15900,28927,16818,23400,40218,20222,24526,44748,10798,19365,30163,9371,11862,21233,12413,9614,22027,14142,7706,21848,3266,5045,8311,264,1427,1691,0,0,0,0,0,0,0,0,0
5호선,방화,34,1,35,5424,6,5430,11368,3800,15168,28472,6163,34635,26751,13735,40486,15849,7931,23780,12956,6741,19697,11773,6583,18356,12404,7582,19986,11913,8839,20752,10487,9581,20068,11535,11292,22827,12176,13357,25533,11996,16105,28101,10498,22908,33406,5657,20562,26219,4144,12906,17050,3259,11761,15020,2124,11664,13788,941,6810,7751,125,2488,2613,0,274,274,0,0,0,0,0,0
5호선,상일동,94,2,96,9775,1418,11193,32186,6515,38701,77403,12521,89924,60439,18363,78802,36057,10040,46097,26644,9117,35761,22877,9017,31894,21992,14780,36772,19956,16599,36555,17585,16413,33998,19091,23053,42144,19548,24441,43989,21339,38423,59762,21012,58114,79126,11451,52342,63793,8202,29899,38101,5892,28459,34351,3996,24290,28286,1711,15202,16913,426,6787,7213,1,1287,1288,0,0,0,0,0,0
5호선,서대문,3,0,3,3277,990,4267,6741,16640,23381,19260,73339,92599,25128,175292,200420,19035,49115,68150,18012,24547,42559,22158,24977,47135,21815,22259,44074,22532,25072,47604,26380,20806,47186,35118,17745,52863,44970,18219,63189,78928,21095,100023,118461,27792,146253,35603,16859,52462,28154,11586,39740,25111,11588,36699,17789,9144,26933,5943,5849,11792,589,1781,2370,0,13,13,0,0,0,0,0,0
5호선,송정,23,0,23,3975,1232,5207,8557,4097,12654,19077,7049,26126,22138,11678,33816,15367,7453,22820,11824,6641,18465,10812,7361,18173,11268,8072,19340,10113,8540,18653,9963,9056,19019,9610,10514,20124,11379,12938,24317,12258,14707,26965,12916,20318,33234,7766,16596,24362,6077,10847,16924,5106,10286,15392,3874,9801,13675,2039,5732,7771,262,1936,2198,0,0,0,0,0,0,0,0,0
5호선,신금호,30,1,31,3193,477,3670,7438,3207,10645,20402,9947,30349,29950,12957,42907,16618,8272,24890,10928,6410,17338,9942,7174,17116,10439,7918,18357,9862,9135,18997,10179,10150,20329,9546,12050,21596,13063,14609,27672,11041,18886,29927,11536,26876,38412,7802,18714,26516,5350,12217,17567,4447,11096,15543,3187,10215,13402,1259,6150,7409,277,1957,2234,0,0,0,0,0,0,0,0,0
5호선,신길,64,1,65,2423,406,2829,4983,2290,7273,17290,4901,22191,25613,15081,40694,11673,6746,18419,7879,3260,11139,6071,3743,9814,6504,3949,10453,5813,4732,10545,5134,4747,9881,5523,5867,11390,6475,7823,14298,9129,12699,21828,13725,20997,34722,5329,13329,18658,4095,10742,14837,3842,10904,14746,3335,10265,13600,1725,6574,8299,215,1789,2004,0,0,0,0,0,0,0,0,0
5호선,신정(은행정),140,4,144,12680,807,13487,24129,3836,27965,63709,9458,73167,75210,13578,88788,38785,8782,47567,22718,7675,30393,19536,7982,27518,19501,9655,29156,18019,11820,29839,14792,13631,28423,13998,18017,32015,15584,23716,39300,16451,30640,47091,16005,49621,65626,8812,37095,45907,6513,24758,31271,5473,24024,29497,4403,22454,26857,1610,12940,14550,218,3890,4108,0,0,0,0,0,0,0,0,0
5호선,아차산(어린이대공원후문),8,0,8,9121,1428,10549,17303,6272,23575,44581,14556,59137,60478,30848,91326,33582,20603,54185,23713,22252,45965,21165,22403,43568,24970,22249,47219,27974,22678,50652,28034,23455,51489,30717,27550,58267,32720,31682,64402,32462,37241,69703,30761,56371,87132,19178,39489,58667,14056,25716,39772,13333,22326,35659,10340,19919,30259,3599,11612,15211,488,3432,3920,0,0,0,0,0,0,0,0,0
5호선,애오개,36,0,36,2465,400,2865,6213,3757,9970,20418,8908,29326,27543,26957,54500,13445,13918,27363,10220,7368,17588,10021,6711,16732,10731,6902,17633,10873,8599,19472,9923,8640,18563,10983,9416,20399,11283,10820,22103,14025,15148,29173,22061,22992,45053,8369,14511,22880,5562,9614,15176,4690,8795,13485,3406,8491,11897,1199,4893,6092,132,2412,2544,3,388,391,0,0,0,0,0,0
5호선,양평,6,2,8,2384,1018,3402,7118,5580,12698,25619,9728,35347,29655,40545,70200,13975,14471,28446,9181,6579,15760,8660,6035,14695,9573,6280,15853,9323,6929,16252,8340,6939,15279,9358,7996,17354,11400,10217,21617,18061,13898,31959,32665,23677,56342,9370,16669,26039,6735,11715,18450,5267,10662,15929,3597,9914,13511,1571,5918,7489,200,1658,1858,0,0,0,0,0,0,0,0,0
5호선,여의나루,22,0,22,1240,1368,2608,2767,11506,14273,6738,42232,48970,9950,75522,85472,6037,30592,36629,6747,22921,29668,8959,23215,32174,11475,26074,37549,13885,31823,45708,18762,34910,53672,27786,37140,64926,37901,34559,72460,63776,35539,99315,77680,33394,111074,44160,20100,64260,43318,11395,54713,31558,7983,39541,20138,5653,25791,6774,2810,9584,467,925,1392,0,0,0,0,0,0,0,0,0
5호선,여의도,16,0,16,3021,2923,5944,3955,25814,29769,10909,141924,152833,15118,216991,232109,12240,85044,97284,13222,40132,53354,20551,39693,60244,22237,37104,59341,27996,43463,71459,35312,35674,70986,43202,33269,76471,59066,32775,91841,144866,36521,181387,173228,41524,214752,75840,19672,95512,65284,10459,75743,49868,8772,58640,28637,7750,36387,9290,4477,13767,1170,2216,3386,1,3,4,0,0,0,0,0,0
5호선,영등포구청,2,0,2,1262,763,2025,2692,2264,4956,8957,6380,15337,13195,26216,39411,6100,11530,17630,4757,5127,9884,5172,4374,9546,5510,4928,10438,6130,5331,11461,5934,5046,10980,6536,5314,11850,7373,5924,13297,11404,8169,19573,22454,14426,36880,7556,7663,15219,5710,4739,10449,5083,4740,9823,3676,3971,7647,1770,2549,4319,233,609,842,0,0,0,0,0,0,0,0,0
5호선,영등포시장,8,0,8,3290,1052,4342,6489,5188,11677,25131,14535,39666,35566,41238,76804,17111,24486,41597,12382,17656,30038,13529,17856,31385,15540,22763,38303,16564,24923,41487,17432,21053,38485,21797,17406,39203,26373,18152,44525,33099,22416,55515,44518,36181,80699,19608,22567,42175,13802,14208,28010,12822,13405,26227,9367,12645,22012,3867,7680,11547,427,1753,2180,0,0,0,0,0,0,0,0,0
5호선,오금,15,0,15,1344,448,1792,3297,2644,5941,8131,10074,18205,8768,21037,29805,6050,6999,13049,5377,3920,9297,5200,3385,8585,5622,4081,9703,5610,3899,9509,5465,4297,9762,6994,4745,11739,8852,5842,14694,10843,7106,17949,15056,8341,23397,4701,6791,11492,3697,4136,7833,2956,3984,6940,2428,4117,6545,848,2774,3622,87,897,984,0,0,0,0,0,0,0,0,0
5호선,오목교(목동운동장앞),3,0,3,5093,1919,7012,15466,8277,23743,53320,26701,80021,57596,63406,121002,33516,51316,84832,26341,33061,59402,27522,31431,58953,30895,31801,62696,31655,35492,67147,31829,34537,66366,34340,37900,72240,42248,45426,87674,51474,56956,108430,65627,78051,143678,36906,49890,86796,38288,29965,68253,29771,25893,55664,26079,22639,48718,7623,12863,20486,988,3629,4617,0,0,0,0,0,0,0,0,0
5호선,올림픽공원(한국체대),4,0,4,1212,960,2172,5631,3858,9489,12560,7272,19832,13158,12274,25432,9179,7406,16585,8563,8369,16932,7971,7742,15713,9333,9622,18955,8760,11201,19961,9255,12927,22182,11416,14196,25612,12928,12945,25873,11978,13014,24992,12182,12371,24553,7012,8931,15943,8572,5774,14346,13546,5618,19164,10627,4450,15077,2613,3447,6060,581,974,1555,0,0,0,0,0,0,0,0,0
5호선,왕십리(성동구청),87,1,88,2236,588,2824,2251,3400,5651,5988,6518,12506,8604,19016,27620,5086,9820,14906,4856,7972,12828,5671,7820,13491,6300,8527,14827,7201,9517,16718,7840,9199,17039,8398,9227,17625,10538,10493,21031,11223,13325,24548,15065,18672,33737,9241,10445,19686,8258,5828,14086,9487,5171,14658,7881,4413,12294,3103,2922,6025,549,2007,2556,1,653,654,0,0,0,0,0,0
5호선,우장산,0,0,0,7263,940,8203,23317,4617,27934,57442,16172,73614,60429,25135,85564,33620,15835,49455,26773,13904,40677,25212,13527,38739,25638,16805,42443,23588,20048,43636,21497,21488,42985,24960,25715,50675,28917,31812,60729,26481,38656,65137,21041,57590,78631,13632,44127,57759,9836,27622,37458,8104,25042,33146,6970,24656,31626,2147,14358,16505,310,3497,3807,0,0,0,0,0,0,0,0,0
5호선,을지로4가,4,0,4,539,533,1072,1075,5961,7036,2535,18173,20708,4002,44539,48541,4102,19501,23603,4974,12657,17631,6341,12273,18614,7668,11280,18948,9104,10204,19308,10612,9382,19994,12299,8661,20960,14944,7952,22896,27779,7564,35343,38507,7841,46348,15453,4624,20077,10802,2867,13669,8503,2643,11146,5813,1865,7678,2702,1471,4173,381,512,893,0,0,0,0,0,0,0,0,0
5호선,장한평,46,2,48,7894,1196,9090,19831,13137,32968,56458,23028,79486,79062,65543,144605,42474,31089,73563,26866,22910,49776,24293,21393,45686,26175,21518,47693,25413,22026,47439,24429,21835,46264,26302,25256,51558,32076,30796,62872,43462,42973,86435,62118,69438,131556,27445,48014,75459,16973,30649,47622,13666,28731,42397,11049,25176,36225,4629,16068,20697,645,4590,5235,0,40,40,0,0,0,0,0,0
5호선,종로3가,36,1,37,1520,390,1910,2261,6045,8306,3683,15181,18864,6037,44566,50603,8126,37036,45162,10451,31789,42240,13426,37096,50522,18901,36877,55778,22144,35463,57607,27437,31977,59414,34331,30123,64454,40096,30458,70554,48145,33288,81433,61823,37624,99447,39216,21763,60979,37144,12479,49623,41299,9533,50832,33454,7910,41364,17032,4920,21952,1959,1613,3572,3,22,25,0,0,0,0,0,0
5호선,천호(풍납토성),72,0,72,7040,2053,9093,12691,16557,29248,31825,20649,52474,39671,40867,80538,25616,37046,62662,24289,30513,54802,28122,30761,58883,32624,32210,64834,33222,36056,69278,36395,35093,71488,41581,37488,79069,48598,40607,89205,53954,46697,100651,57818,60501,118319,39404,41644,81048,34954,25199,60153,26367,22495,48862,19529,19127,38656,9508,11497,21005,1715,3896,5611,0,9,9,0,0,0,0,0,0
5호선,청구,5,0,5,1743,352,2095,2906,1954,4860,7760,4187,11947,11201,14664,25865,7376,8125,15501,5803,4510,10313,5433,4024,9457,5818,4636,10454,5698,4980,10678,5773,5495,11268,5743,5800,11543,7394,6480,13874,8894,8581,17475,13613,11401,25014,8175,7750,15925,5425,5402,10827,4418,4862,9280,3552,4866,8418,1811,2902,4713,261,756,1017,0,0,0,0,0,0,0,0,0
5호선,충정로(경기대입구),3,0,3,961,295,1256,2340,2445,4785,5961,14857,20818,9215,32253,41468,5435,13588,19023,4143,4786,8929,4960,4692,9652,5492,4755,10247,5999,5129,11128,6204,5192,11396,6536,4434,10970,8020,5204,13224,18010,6364,24374,26971,9518,36489,8315,5910,14225,5753,4233,9986,5148,4165,9313,2883,3961,6844,1232,2506,3738,203,684,887,0,79,79,0,0,0,0,0,0
5호선,하남검단산,42,2,44,4096,11,4107,9711,2743,12454,25429,5431,30860,21081,12386,33467,13747,9985,23732,11647,9649,21296,10207,8959,19166,10599,10925,21524,10486,10508,20994,10529,9802,20331,13555,13296,26851,14105,12173,26278,13387,15814,29201,12687,17813,30500,7699,17698,25397,6619,11387,18006,5415,10270,15685,4200,9057,13257,1001,6449,7450,82,2804,2886,0,4,4,0,0,0,0,0,0
5호선,하남시청(덕풍?신장),24,1,25,5800,183,5983,12845,4077,16922,29834,7313,37147,26857,16382,43239,18541,8636,27177,14885,9367,24252,14141,9664,23805,14996,9548,24544,14523,12836,27359,12835,11286,24121,13925,17149,31074,16544,19169,35713,15235,17171,32406,15657,25645,41302,8713,23384,32097,7014,13717,20731,5508,13263,18771,3625,12192,15817,1459,7115,8574,280,3591,3871,0,0,0,0,0,0,0,0,0
5호선,하남풍산,3,0,3,1922,356,2278,5482,2299,7781,10989,6794,17783,12269,15764,28033,7715,10410,18125,6899,6606,13505,6710,6050,12760,7245,5502,12747,7427,6662,14089,7133,6489,13622,8577,6950,15527,10631,8658,19289,12068,7803,19871,13954,12221,26175,5526,10740,16266,4097,6303,10400,4262,5364,9626,2378,5676,8054,704,3510,4214,181,1233,1414,0,0,0,0,0,0,0,0,0
